Drifloon,9,5,3,6,4,7,Ghost,Flying,1,4,1,0,0,2,2,1,-,Darkvision,Dead Silent,Inflatable,Shrinkable,Underdog,-,-,-,-
Drilbur,6,9,4,3,5,7,Ground,None,4,0,2,0,6,1,1,2,Cave; Mountain,Tremorsense,Underdog,-,-,-,-,-,-,-
Drowzee,6,5,5,4,9,4,Psychic,None,4,0,2,0,0,1,1,4,Grassland,Mind Lock,Mind Reader,Underdog,-,-,-,-,-,-
Druddigon,8,12,9,6,9,5,Dragon,None,6,0,4,0,0,2,2,8,Cave,Darkvision,Mountable 1,-,-,-,-,-,-,-
Ducklett,6,4,5,4,5,6,Water,Flying,3,4,4,0,0,2,3,1,-,Fountain,Underdog,-,-,-,-,-,-,-
Dugtrio,4,8,5,5,7,12,Ground,None,2,0,0,0,9,0,0,2,-,Groundshaper,Tremorsense,Underdog,-,-,-,-,-,-
Dunsparce,10,7,7,7,7,5,Normal,None,4,0,4,0,6,1,1,1,-,Darkvision,Underdog,-,-,-,-,-,-,-
Duosion,7,4,5,13,6,3,Psychic,None,2,0,2,4,0,2,2,2,-,Telekinetic,Telepath,Underdog,-,-,-,-,-,-
Durant,6,11,11,5,5,11,Bug,Steel,5,0,2,0,0,1,1,5,Grassland; Forest,-,-,-,-,-,-,-,-,-
Dusclops,4,7,13,6,13,3,Ghost,None,6,0,2,4,0,1,1,3,-,Darkvision,Dead Silent,Invisibility,Phasing,-,-,-,-,-
Dusknoir,5,10,14,7,14,5,Ghost,None,4,0,3,6,0,1,2,5,-,Darkvision,Dead Silent,Invisibility,Phasing,-,-,-,-,-
Duskull,2,4,9,3,9,3,Ghost,None,0,0,1,3,0,1,2,1,-,Darkvision,Dead Silent,Invisibility,Phasing,Underdog,-,-,-,-
Dustox,6,5,7,5,9,7,Bug,Poison,2,9,2,0,0,1,2,2,-,Underdog,-,-,-,-,-,-,-,-
Dwebble,5,7,9,4,4,6,Bug,Rock,4,0,1,0,4,1,1,2,Desert; Mountain,Underdog,-,-,-,-,-,-,-,-
Eelektrik,7,9,7,8,7,4,Electric,None,4,0,5,4,0,1,1,4,-,Zapper,Glow,Gilled,Underdog,-,-,-,-,-
Eelektross,9,12,8,11,8,5,Electric,None,5,0,5,5,0,1,1,6,-,Zapper,Glow,Gilled,Mountable 1,-,-,-,-,-
Eevee,6,6,5,5,7,6,Normal,None,4,0,2,0,0,1,1,2,-,Tracker,Underdog,-,-,-,-,-,-,-
Ekans,4,6,4,4,5,6,Poison,None,5,0,3,0,0,1,1,1,Grassland,Darkvision,Stealth,Underdog,-,-,-,-,-,-
Electabuzz,7,8,6,10,9,11,Electric,None,7,0,3,0,0,1,2,5,Urban,Zapper,-,-,-,-,-,-,-,-
Electivire,8,12,7,10,9,10,Electric,None,7,0,3,0,0,2,3,7,Urban,Zapper,-,-,-,-,-,-,-,-
Electrike,4,5,4,7,4,7,Electric,None,5,0,3,0,0,1,2,2,Grassland,Tracker,Zapper,Underdog,-,-,-,-,-,-
Electrode,6,5,7,8,8,14,Electric,None,8,0,3,0,0,1,1,4,-,Shrinkable,Volatile Bomb,Zapper,-,-,-,-,-,-
Elekid,5,8,4,7,6,8,Electric,None,4,0,2,0,0,1,1,3,Urban,Zapper,Underdog,-,-,-,-,-,-,-
Elgyem,6,6,6,9,6,3,Psychic,None,2,0,0,4,0,1,1,2,-,Telekinetic,Telepath,Underdog,-,-,-,-,-,-
Emboar,11,12,7,10,7,7,Fire,Fighting,7,0,4,0,0,2,2,8,Grassland,Firestarter,Heater,Tracker,-,-,-,-,-,-
Emolga,6,8,6,8,6,10,Electric,Flying,4,4,2,0,0,3,4,1,-,Zapper,Underdog,-,-,-,-,-,-,-
Empoleon,8,9,9,11,10,6,Water,Steel,7,0,10,0,0,2,1,7,Tundra; Ocean,Fountain,-,-,-,-,-,-,-,-
Entei,12,12,9,9,8,10,Fire,None,12,0,6,0,0,3,3,9,Grassland; Mountain,Firestarter,Heater,Tracker,Mountable 2,-,-,-,-,-
Escavalier,7,14,11,6,11,2,Bug,Steel,5,7,3,0,0,1,1,4,Forest,-,-,-,-,-,-,-,-,-
Espeon,7,7,6,13,10,11,Psychic,None,6,0,4,0,0,1,2,3,-,Telepath,Telekinetic,Tracker,Premonition,-,-,-,-,-
Espurr,6,5,5,6,6,7,Psychic,None,5,0,2,0,0,1,2,1,Grassland,Telekinetic,Telepath,Underdog,-,-,-,-,-,-
Excadrill,11,14,6,5,7,9,Ground,Steel,5,0,4,0,8,1,2,6,Cave; Mountain,Groundshaper,Tremorsense,-,-,-,-,-,-,-
Exeggcute,6,4,8,6,5,4,Grass,Psychic,2,0,1,0,0,1,1,1,Grassland; Forest,Underdog,-,-,-,-,-,-,-,-
Exeggutor,10,10,9,13,7,6,Grass,Psychic,5,0,3,0,0,1,2,6,Grassland; Forest,-,-,-,-,-,-,-,-,-
Exploud,10,9,6,9,6,7,Normal,None,6,0,4,0,0,1,2,6,Cave,-,-,-,-,-,-,-,-,-
Farfetch'd,5,7,6,6,6,6,Normal,Flying,3,7,2,0,0,2,2,3,-,Underdog,Wielder,-,-,-,-,-,-,-
Farfetchd,5,7,6,6,6,6,Normal,Flying,3,7,2,0,0,2,2,3,-,Underdog,Wielder,-,-,-,-,-,-,-
Fearow,7,9,7,6,6,10,Normal,Flying,5,8,3,0,0,3,3,5,-,Mountable 1,Underdog,-,-,-,-,-,-,-
Feebas,2,2,2,1,6,8,Water,None,1,0,5,0,0,4,4,1,Ocean,Fountain,Gilled,Underdog,-,-,-,-,-,-
Fennekin,4,5,4,6,6,6,Fire,None,4,0,2,0,0,1,2,2,Forest; Grassland,Firestarter,Tracker,Underdog,-,-,-,-,-,-
Feraligatr,9,11,10,8,8,8,Water,None,7,0,8,0,0,2,2,8,Wetlands,Fountain,-,-,-,-,-,-,-,-
Ferroseed,4,5,9,2,9,1,Grass,Steel,3,0,1,0,0,1,1,4,Grassland; Forest,Underdog,-,-,-,-,-,-,-,-
Ferrothorn,7,9,13,5,12,2,Grass,Steel,4,0,2,0,0,0,1,7,Grassland; Forest,-,-,-,-,-,-,-,-,-
Finneon,5,5,6,5,6,7,Water,None,1,0,5,0,0,2,4,1,Ocean,Gilled,Fountain,Underdog,-,-,-,-,-,-
Flaaffy,7,6,6,8,6,5,Electric,None,6,0,0,0,0,1,2,3,Grassland,Glow,Zapper,Underdog,-,-,-,-,-,-
Flabebe,4,4,4,6,8,4,Fairy,None,2,0,2,4,0,0,2,1,Grassland; Forest,Alluring,Underdog,-,-,-,-,-,-,-
Flabébé ,4,4,4,6,8,4,Fairy,None,2,0,2,4,0,0,2,1,Grassland; Forest,Alluring,Underdog,-,-,-,-,-,-,-
Flareon,7,13,6,10,11,7,Fire,None,7,0,3,0,0,1,2,3,-,Egg Warmer,Firestarter,Tracker,-,-,-,-,-,-
Fletchinder,6,7,6,6,5,8,Fire,Flying,3,7,0,0,0,2,2,2,-,Firestarter,Guster,Underdog,-,-,-,-,-,-
Fletchling,5,5,4,4,4,6,Flying,Normal,3,5,0,0,0,1,1,3,-,Guster,Underdog,-,-,-,-,-,-,-
Floatzel,9,11,6,9,5,12,Water,None,7,0,6,0,0,3,3,2,Ocean; Wetlands,Fountain,-,-,-,-,-,-,-,-
Floette,5,5,5,8,10,5,Fairy,None,2,0,2,6,0,0,1,1,Grassland; Forest,Alluring,Underdog,-,-,-,-,-,-,-
Florges,8,7,7,11,15,8,Fairy,None,4,0,2,6,0,1,2,2,Grassland; Forest,Alluring,-,-,-,-,-,-,-,-
Flygon,8,10,8,8,8,10,Ground,Dragon,6,7,4,0,0,3,3,7,Desert,Mountable 1,-,-,-,-,-,-,-,-
Foongus,7,6,5,6,6,2,Grass,Poison,4,0,1,0,0,1,1,2,Grassland; Forest,Mushroom Harvest,Shrinkable,Underdog,-,-,-,-,-,-
Forretress,8,9,14,6,6,4,Bug,Steel,4,0,2,0,0,1,1,6,Grassland; Forest,Threaded,Volatile Bomb,-,-,-,-,-,-,-
Fraxure,7,12,7,4,5,7,Dragon,None,5,0,3,0,0,1,2,4,Cave; Mountain,Underdog,-,-,-,-,-,-,-,-
Frillish,6,4,5,7,9,4,Water,Ghost,1,0,4,0,0,2,2,1,Ocean,Darkvision,Dead Silent,Fountain,Invisiblity,Underdog,-,-,-,-
Froakie,4,6,4,6,4,7,Water,None,5,0,4,0,0,2,2,2,Wetlands,Fountain,Gilled,Underdog,Wallclimber,-,-,-,-,-
Frogadier,5,6,5,8,6,10,Water,None,7,0,6,0,0,2,3,2,Wetlands,Fountain,Gilled,Underdog,Stealth,Wallclimber,-,-,-,-
Froslass,7,8,7,8,7,11,Ice,Ghost,4,0,3,6,0,1,2,3,-,Chilled,Darkvision,Dead Silent,Freezer,Stealth,-,-,-,-
Furfrou,8,8,6,7,9,10,Normal,None,6,0,4,0,0,1,2,4,-,Tracker,-,-,-,-,-,-,-,-
Furret,9,8,6,5,6,9,Normal,None,7,0,4,0,0,2,2,3,Forest; Grassland,Tracker,Underdog,-,-,-,-,-,-,-
Gabite,7,9,7,5,6,8,Dragon,Ground,6,0,3,0,4,2,2,3,Desert,Underdog,-,-,-,-,-,-,-,-
Gallade,7,13,7,7,12,8,Psychic,Fighting,7,0,4,0,0,2,2,7,Forest; Urban,Telekinetic,Telepath,-,-,-,-,-,-,-
Galvantula,7,8,6,10,6,11,Bug,Electric,6,0,3,0,0,2,2,2,Grassland; Forest,Zapper,Threaded,Wallclimber,-,-,-,-,-,-
Garbodor,8,10,8,6,8,8,Poison,None,5,0,2,0,0,1,1,6,Urban,Inflatable,-,-,-,-,-,-,-,-
Garchomp,11,13,10,8,9,10,Dragon,Ground,10,8,5,0,8,3,3,6,Desert,Mountable 1,-,-,-,-,-,-,-,-
Gardevoir,7,7,7,13,12,8,Psychic,Fairy,6,0,4,0,0,2,1,4,Forest; Urban,Aura Reader,Telekinetic,Telepath,-,-,-,-,-,-
Gastly,3,4,3,10,4,8,Ghost,Poison,1,0,2,4,0,1,1,1,-,Darkvision,Dead Silent,Invisibility,Phasing,Underdog,-,-,-,-
Gastrodon,11,8,7,9,8,4,Water,Ground,3,0,6,0,0,1,0,3,Wetlands,Amorphous,Gilled,Wallclimber,-,-,-,-,-,-
Genesect,7,12,10,12,10,10,Bug,Steel,7,7,5,0,0,2,2,8,-,-,-,-,-,-,-,-,-,-
Gengar,6,7,6,13,8,11,Ghost,Poison,5,0,3,5,0,2,3,4,-,Darkvision,Dead Silent,Invisibility,Phasing,Shadow Meld,-,-,-,-
Geodude,4,8,10,3,3,2,Rock,Ground,4,0,2,1,3,0,2,3,-,Underdog,Volatile Bomb,-,-,-,-,-,-,-
Gible,6,7,5,4,5,4,Dragon,Ground,4,0,2,0,4,1,1,3,Desert,Underdog,-,-,-,-,-,-,-,-
Gigalith,9,14,13,6,7,3,Rock,None,5,0,3,0,0,1,1,12,Cave; Mountain,-,-,-,-,-,-,-,-,-
Girafarig,7,8,7,9,7,9,Normal,Psychic,6,0,4,0,0,2,2,4,-,Mountable 1,-,-,-,-,-,-,-,-
Giratina A,15,10,12,10,12,9,Ghost,Dragon,7,10,7,0,3,2,2,14,-,Aura Reader,Darkvision,Telekinetic,Telepath,Mountable 2,Forme Change,-,-,-
Giratina (A),15,10,12,10,12,9,Ghost,Dragon,7,10,7,0,3,2,2,14,-,Aura Reader,Darkvision,Telekinetic,Telepath,Mountable 2,Forme Change,-,-,-
Giratina-A,15,10,12,10,12,9,Ghost,Dragon,7,10,7,0,3,2,2,14,-,Aura Reader,Darkvision,Telekinetic,Telepath,Mountable 2,Forme Change,-,-,-
Giratina Altered,15,10,12,10,12,9,Ghost,Dragon,7,10,7,0,3,2,2,14,-,Aura Reader,Darkvision,Telekinetic,Telepath,Mountable 2,Forme Change,-,-,-
Giratina (Altered),15,10,12,10,12,9,Ghost,Dragon,7,10,7,0,3,2,2,14,-,Aura Reader,Darkvision,Telekinetic,Telepath,Mountable 2,Forme Change,-,-,-
Giratina-Altered,15,10,12,10,12,9,Ghost,Dragon,7,10,7,0,3,2,2,14,-,Aura Reader,Darkvision,Telekinetic,Telepath,Mountable 2,Forme Change,-,-,-
Giratina O,15,12,10,12,10,9,Ghost,Dragon,7,10,7,0,3,2,2,14,-,Aura Reader,Darkvision,Origin Forme,Telekinetic,Telepath,Mountable 2,Forme Change,-,-
Giratina (O),15,12,10,12,10,9,Ghost,Dragon,7,10,7,0,3,2,2,14,-,Aura Reader,Darkvision,Origin Forme,Telekinetic,Telepath,Mountable 2,Forme Change,-,-
Giratina-O,15,12,10,12,10,9,Ghost,Dragon,7,10,7,0,3,2,2,14,-,Aura Reader,Darkvision,Origin Forme,Telekinetic,Telepath,Mountable 2,Forme Change,-,-
Giratina Origin,15,12,10,12,10,9,Ghost,Dragon,7,10,7,0,3,2,2,14,-,Aura Reader,Darkvision,Origin Forme,Telekinetic,Telepath,Mountable 2,Forme Change,-,-
Giratina (Origin),15,12,10,12,10,9,Ghost,Dragon,7,10,7,0,3,2,2,14,-,Aura Reader,Darkvision,Origin Forme,Telekinetic,Telepath,Mountable 2,Forme Change,-,-
Giratina-Origin,15,12,10,12,10,9,Ghost,Dragon,7,10,7,0,3,2,2,14,-,Aura Reader,Darkvision,Origin Forme,Telekinetic,Telepath,Mountable 2,Forme Change,-,-
Glaceon,7,6,11,13,10,7,Ice,None,6,0,4,0,0,1,2,3,Tundra,Freezer,Tracker,-,-,-,-,-,-,-
Glalie,8,8,8,8,8,8,Ice,None,5,0,2,5,0,2,2,5,-,Chilled,Dead Silent,Freezer,-,-,-,-,-,-
Glameow,5,6,4,4,4,9,Normal,None,6,0,3,0,0,1,3,1,Grassland,Stealth,Underdog,-,-,-,-,-,-,-
Gligar,7,8,11,4,7,9,Ground,Flying,4,4,2,0,3,2,2,3,-,-,-,-,-,-,-,-,-,-
Gliscor,8,10,13,5,8,10,Ground,Flying,5,6,3,0,4,2,3,5,-,-,-,-,-,-,-,-,-,-
Gloom,6,7,7,9,8,4,Grass,Poison,5,0,2,0,0,1,1,2,Grassland; Forest,Underdog,-,-,-,-,-,-,-,-
Gogoat,12,10,6,10,8,7,Grass,None,8,0,5,0,0,3,4,6,Grassland; Forest,Milk Collection,Mountable 2,-,-,-,-,-,-,-
Golbat,8,8,7,7,8,9,Poison,Flying,3,5,2,0,0,1,1,3,-,Darkvision,Tracker,-,-,-,-,-,-,-
Goldeen,5,7,6,4,5,6,Water,None,1,0,5,0,0,3,2,1,Ocean,Gilled,Fountain,Underdog,-,-,-,-,-,-
Golduck,8,8,8,10,8,9,Water,None,5,0,6,0,0,2,2,5,Wetlands,Telepath,Telekinetic,-,-,-,-,-,-,-
Golem,8,12,13,6,7,5,Rock,Ground,6,0,3,0,0,1,2,8,Cave; Mountain,Groundshaper,Volatile Bomb,-,-,-,-,-,-,-
Golett,6,7,6,4,5,4,Ground,Ghost,5,0,2,0,0,1,1,7,-,Darkvision,Underdog,-,-,-,-,-,-,-
Golurk,9,12,8,6,8,6,Ground,Ghost,6,5,3,0,0,2,2,14,-,Darkvision,Groundshaper,-,-,-,-,-,-,-
Goodra,9,10,7,11,15,8,Dragon,None,7,0,4,0,0,2,2,8,-,Amorphous,-,-,-,-,-,-,-,-
Goomy,5,5,4,6,8,4,Dragon,None,4,0,2,0,0,0,0,1,-,Amorphous,Underdog,-,-,-,-,-,-,-
Gorebyss,6,8,11,11,8,5,Water,None,2,0,6,0,0,2,2,3,Ocean,Gilled,Fountain,-,-,-,-,-,-,-
Gothita,5,3,5,6,7,5,Psychic,None,4,0,2,0,0,1,1,1,Forest; Urban,Telekinetic,Telepath,Underdog,-,-,-,-,-,-
Gothitelle,7,6,10,10,11,7,Psychic,None,6,0,3,0,0,2,2,4,Forest; Urban,Telekinetic,Telepath,-,-,-,-,-,-,-
Gothorita,6,5,7,8,9,6,Psychic,None,5,0,2,0,0,2,2,3,Forest; Urban,Telekinetic,Telepath,Underdog,-,-,-,-,-,-
Gourgeist A,7,9,12,6,8,8,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist (A),7,9,12,6,8,8,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist-A,7,9,12,6,8,8,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist Average,7,9,12,6,8,8,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist (Average),7,9,12,6,8,8,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist-Average,7,9,12,6,8,8,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist L,8,10,12,6,8,7,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist (L),8,10,12,6,8,7,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist-L,8,10,12,6,8,7,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist Large,8,10,12,6,8,7,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist (Large),8,10,12,6,8,7,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist-Large,8,10,12,6,8,7,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist Sm,6,9,12,6,8,10,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist (Sm),6,9,12,6,8,10,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist-Sm,6,9,12,6,8,10,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist Small,6,9,12,6,8,10,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist (Small),6,9,12,6,8,10,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist-Small),6,9,12,6,8,10,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist Su,9,10,12,6,8,5,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist (Su),9,10,12,6,8,5,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist-Su,9,10,12,6,8,5,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist Super,9,10,12,6,8,5,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist (Super),9,10,12,6,8,5,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Gourgeist-Super,9,10,12,6,8,5,Grass,Ghost,3,0,3,6,0,2,2,3,Grassland; Forest,Phasing,Invisibility,Dead Silent,-,-,-,-,-,-
Granbull,9,12,8,6,6,5,Fairy,None,7,0,3,0,0,2,2,5,-,Tracker,-,-,-,-,-,-,-,-
Graveler,6,10,12,5,5,4,Rock,Ground,5,0,3,0,3,0,1,6,Cave; Mountain,Groundshaper,Underdog,Volatile Bomb,-,-,-,-,-,-
Greninja,7,10,7,10,7,12,Water,Dark,8,0,8,0,0,3,3,3,Wetlands,Fountain,Gilled,Stealth,Wallclimber,-,-,-,-,-
Grimer,8,8,5,4,5,3,Poison,None,4,0,3,0,0,1,1,2,-,Amorphous,Dead Silent,Wallclimber,Underdog,-,-,-,-,-
Grotle,8,9,9,6,7,4,Grass,None,5,0,2,0,0,1,1,4,Grassland; Forest,Underdog,-,-,-,-,-,-,-,-
Groudon,10,15,14,10,9,9,Ground,None,8,0,6,0,8,2,2,14,Mountain; Cave,Firestarter,Groundshaper,Glow,Heater,Materializer,Mountable 1,Tremorsense,-,-
Grovyle,5,7,5,9,6,7,Grass,None,8,0,4,0,0,3,3,3,Grassland; Forest,Wallclimber,Underdog,-,-,-,-,-,-,-
Growlithe,6,7,5,7,5,6,Fire,None,5,0,2,0,0,1,2,3,Grassland; Mountain,Tracker,Underdog,-,-,-,-,-,-,-
Grumpig,8,5,7,9,11,8,Psychic,None,5,0,3,0,0,2,2,5,Grassland; Forest,Telepath,-,-,-,-,-,-,-,-
Gulpin,7,4,5,4,5,4,Poison,None,4,0,2,0,0,1,1,1,-,Amorphous,Inflatable,Wallclimber,Underdog,-,-,-,-,-
Gurdurr,9,11,9,4,5,4,Fighting,None,4,0,3,0,0,1,1,8,Mountain; Urban,Wielder,Underdog,-,-,-,-,-,-,-
Gyarados,10,13,8,6,10,8,Water,Flying,5,0,6,0,0,4,4,13,Ocean,Gilled,Fountain,Reach,Mountable 4,-,-,-,-,-
Happiny,10,1,1,2,7,3,Normal,None,3,0,1,0,0,1,1,1,Grassland; Urban,Underdog,-,-,-,-,-,-,-,-
Hariyama,14,12,6,4,6,5,Fighting,None,6,0,3,0,0,1,1,14,-,-,-,-,-,-,-,-,-,-
Haunter,5,5,5,12,6,10,Ghost,Poison,2,0,2,4,0,1,2,3,-,Darkvision,Dead Silent,Invisibility,Phasing,Underdog,-,-,-,-
Hawlucha,8,9,8,7,6,12,Fighting,Flying,3,8,2,0,0,2,3,4,-,Guster,-,-,-,-,-,-,-,-
Haxorus,8,15,9,6,7,10,Dragon,None,7,0,4,0,0,2,2,8,Cave; Mountain,-,-,-,-,-,-,-,-,-
Heatmor,9,10,7,11,7,7,Fire,None,5,0,3,0,4,2,2,4,-,Egg Warmer,Firestarter,Heater,-,-,-,-,-,-
Heatran,9,9,11,13,11,8,Fire,Steel,8,0,5,0,8,2,2,10,Cave; Mountain,Tremorsense,Firestarter,Glow,Heater,Mountable 1,-,-,-,-
Heliolisk,6,6,5,11,9,11,Normal,Electric,8,0,4,0,0,2,2,3,Desert,Zapper,-,-,-,-,-,-,-,-
Helioptile,4,4,3,6,4,7,Normal,Electric,5,0,3,0,0,1,1,1,Desert,Zapper,Underdog,-,-,-,-,-,-,-
Heracross,8,13,8,4,10,9,Bug,Fighting,5,4,3,0,0,1,1,8,-,-,-,-,-,-,-,-,-,-
Herdier,7,8,7,4,7,6,Normal,None,7,0,4,0,0,1,2,4,Grassland; Urban,Tracker,Underdog,-,-,-,-,-,-,-
Hippopotas,7,7,8,4,4,3,Ground,None,4,0,2,0,2,0,1,5,Desert,Tremorsense,Underdog,-,-,-,-,-,-,-
Hippowdon,10,11,12,7,7,5,Ground,None,5,0,3,0,3,0,1,9,Desert,Groundshaper,Tremorsense,-,-,-,-,-,-,-
Hitmonchan,5,11,8,4,11,8,Fighting,None,5,0,3,0,0,2,2,7,-,-,-,-,-,-,-,-,-,-
Hitmonlee,5,12,5,4,11,9,Fighting,None,6,0,3,0,0,3,4,6,-,Reach,-,-,-,-,-,-,-,-
Hitmontop,5,10,10,4,11,7,Fighting,None,5,0,3,0,0,2,2,6,-,-,-,-,-,-,-,-,-,-
Ho-Oh,11,13,9,11,15,9,Fire,Flying,5,8,3,0,0,3,3,7,-,Aura Reader,Guster,Glow,Firestarter,Heater,Telepath,Mountable 3,-,-
Honchkrow,10,13,5,11,5,7,Dark,Flying,4,8,2,0,0,2,2,4,-,Darkvision,Guster,Pack Mon,-,-,-,-,-,-
Honedge,5,8,10,4,4,3,Ghost,Steel,1,0,2,4,0,0,1,2,-,Phasing,Invisibility,Dead Silent,Living Weapon,Underdog,-,-,-,-
Hoopa,8,11,6,15,13,7,Psychic,Ghost,3,0,0,5,0,2,2,2,-,Teleporter 10,Darkvision,Confined,Forme Change,-,-,-,-,-
Hoopa-C,8,11,6,15,13,7,Psychic,Ghost,3,0,0,5,0,2,2,2,-,Teleporter 10,Darkvision,Confined,Forme Change,-,-,-,-,-
Hoopa (C),8,11,6,15,13,7,Psychic,Ghost,3,0,0,5,0,2,2,2,-,Teleporter 10,Darkvision,Confined,Forme Change,-,-,-,-,-
Hoopa (Con),8,11,6,15,13,7,Psychic,Ghost,3,0,0,5,0,2,2,2,-,Teleporter 10,Darkvision,Confined,Forme Change,-,-,-,-,-
Hoopa (Confined),8,11,6,15,13,7,Psychic,Ghost,3,0,0,5,0,2,2,2,-,Teleporter 10,Darkvision,Confined,Forme Change,-,-,-,-,-
Hoopa-B,8,11,6,15,13,7,Psychic,Ghost,3,0,0,5,0,2,2,2,-,Teleporter 10,Darkvision,Confined,Forme Change,-,-,-,-,-
Hoopa (B),8,11,6,15,13,7,Psychic,Ghost,3,0,0,5,0,2,2,2,-,Teleporter 10,Darkvision,Confined,Forme Change,-,-,-,-,-
Hoopa-Bound,8,11,6,15,13,7,Psychic,Ghost,3,0,0,5,0,2,2,2,-,Teleporter 10,Darkvision,Confined,Forme Change,-,-,-,-,-
Hoopa (Bound),8,11,6,15,13,7,Psychic,Ghost,3,0,0,5,0,2,2,2,-,Teleporter 10,Darkvision,Confined,Forme Change,-,-,-,-,-
Hoopa-U,8,16,6,17,13,8,Psychic,Dark,10,0,5,0,0,4,4,9,-,Teleporter 8,Darkvision,-,-,-,-,-,-,-
Hoopa (U),8,16,6,17,13,8,Psychic,Dark,10,0,5,0,0,4,4,9,-,Teleporter 8,Darkvision,-,-,-,-,-,-,-
Hoopa (Un),8,16,6,17,13,8,Psychic,Dark,10,0,5,0,0,4,4,9,-,Teleporter 8,Darkvision,-,-,-,-,-,-,-
Hoopa Unbound,8,16,6,17,13,8,Psychic,Dark,10,0,5,0,0,4,4,9,-,Teleporter 8,Darkvision,-,-,-,-,-,-,-
Hoopa-Unbound,8,16,6,17,13,8,Psychic,Dark,10,0,5,0,0,4,4,9,-,Teleporter 8,Darkvision,-,-,-,-,-,-,-
Hoopa (Unbound),8,16,6,17,13,8,Psychic,Dark,10,0,5,0,0,4,4,9,-,Teleporter 8,Darkvision,-,-,-,-,-,-,-
Hoothoot,6,3,3,4,6,5,Normal,Flying,3,4,1,0,0,3,3,1,-,Darkvision,Underdog,-,-,-,-,-,-,-
Hoppip,4,4,4,4,6,5,Grass,Flying,2,3,2,0,0,2,2,1,Grassland; Forest,Underdog,-,-,-,-,-,-,-,-
Horsea,3,4,7,7,3,6,Water,None,2,0,5,0,0,1,1,1,Ocean,Fountain,Gilled,Underdog,-,-,-,-,-,-
Houndoom,8,9,5,11,8,10,Dark,Fire,7,0,4,0,0,1,2,5,Mountain,Darkvision,Tracker,-,-,-,-,-,-,-
Houndour,5,6,3,8,5,7,Dark,Fire,5,0,3,0,0,1,1,2,Mountain,Darkvision,Tracker,Underdog,-,-,-,-,-,-
Huntail,6,10,11,9,8,5,Water,None,2,0,6,0,0,2,2,3,Ocean,Gilled,Fountain,-,-,-,-,-,-,-
